,comments,pub_dates,like_Counts
350,Hi jack ✌🏻,2018-03-28T07:32:45.000Z,0
351,👌👌👌👌👌👌👌,2018-03-28T07:30:22.000Z,0
352,chutiya movie,2018-03-28T07:28:53.000Z,0
353,sumeet vyas.... baba you're beautiful 😊😊😊❤❤❤,2018-03-28T07:26:31.000Z,0
354,Amey Wagh is why I will watch this,2018-03-28T07:24:42.000Z,4
355,Cant wait 😎,2018-03-28T07:23:26.000Z,0
356,I have entered the cockpit...looks like a giant dj console! Hilarious trailer.,2018-03-28T07:11:57.000Z,0
357,Best jokes to break stereotypes 😂😂,2018-03-28T06:54:26.000Z,0
358,😅😅😅😅,2018-03-28T06:50:43.000Z,0
359,BHADIPA #BOCHYA,2018-03-28T06:39:39.000Z,0
360,Hit like for nucleya,2018-03-28T06:38:48.000Z,3
361,Mukesh😃😄,2018-03-28T04:57:23.000Z,0
362,Jumbo jutts 😍,2018-03-28T04:24:33.000Z,0
363,"When you can get
Salman khan budget=sumeet vyas+marathi combo+mantra+akarsh+talent and humour and still you have budget for post party that means its gonna be blast..must watch movie 👻",2018-03-28T04:10:28.000Z,48
364,Sumit....... ❤️❤️❤️❤️❤️,2018-03-28T04:09:04.000Z,0
365,1:10 nucleya in the house..,2018-03-28T03:49:46.000Z,46
366,Sumeet bhai!!!,2018-03-28T03:16:46.000Z,0
367,woe,2018-03-28T03:10:45.000Z,0
368,"Mantra 
Kaha tha 
Amazing actor",2018-03-28T02:53:40.000Z,0
369,Is this a movie ?,2018-03-28T02:42:47.000Z,0
370,Pretty Dope trailer. Large part credited to Nucleya's epic beats and drops 🤘😍🤘,2018-03-28T02:42:38.000Z,4
371,Kya chutiyapa hai be amazingAwesome bhai jaldi release karo,2018-03-28T02:40:36.000Z,0
372,Arey baba Aag Laga dena,2018-03-28T02:06:10.000Z,0
373,Itte din se in sbko bolte the movie bnao movi bnao... Bna di ab hit krwa dena.... Sumeet fans hit like... ✌,2018-03-28T01:53:50.000Z,0
374,😂😂😂😂,2018-03-28T01:17:40.000Z,0
375,Sumit vyass...coolllll...,2018-03-28T01:11:31.000Z,0
376,Wow,2018-03-28T00:36:47.000Z,0
377,Nucleya's track❤💯,2018-03-27T22:45:36.000Z,0
378,Sumit bhai thnk u sooo much for the movie god bless u,2018-03-27T20:18:14.000Z,0
379,where is radhika?,2018-03-27T20:09:16.000Z,0
