,comments,pub_dates,like_Counts
2089,Wow! Amazing,2017-01-25T18:52:23.000Z,0
2090,buuuuurrrrrraaaaaaahhhh,2017-01-25T18:52:21.000Z,0
2091,Woooow it's superb trailer ....,2017-01-25T18:52:21.000Z,0
2092,waooooooooooo,2017-01-25T18:52:19.000Z,0
2093,This is Amazing! Surgical strikes shown the best possible way by Dr. Saint Gurmeet Ram Rahim Singh Ji Insan!!,2017-01-25T18:52:18.000Z,0
2094,I must watch it...great trailer....amazing,2017-01-25T18:52:18.000Z,0
2095,waooooooooooo,2017-01-25T18:52:13.000Z,0
2096,Wowwww this movie will surley rock in bollywood.,2017-01-25T18:52:10.000Z,1
2097,superbbb amazinggg trailer,2017-01-25T18:52:06.000Z,0
2098,What a trailor GuruPapa.................Great.............,2017-01-25T18:52:05.000Z,0
2099,mind blowing,2017-01-25T18:52:05.000Z,0
2100,Wahoo so beautiful trailer,2017-01-25T18:52:04.000Z,0
2101,thanks pita ji,2017-01-25T18:52:03.000Z,0
2102,Super trailer guru ji... Chhhaaaa Gye guru ji aap to #DrMSG,2017-01-25T18:52:02.000Z,0
2103,ਸੋਣਾ ਆ ਬਾਪੁ ਜੀ,2017-01-25T18:51:59.000Z,0
2104,ik dam mast,2017-01-25T18:51:58.000Z,0
2105,superbbb amazinggg trailer,2017-01-25T18:51:57.000Z,0
2106,waiting FOR THIS,2017-01-25T18:51:57.000Z,0
2107,siraaa,2017-01-25T18:51:56.000Z,0
2108,"एक दम मस्त ।
बधाई जी बधाई",2017-01-25T18:51:50.000Z,0
2109,sira,2017-01-25T18:51:49.000Z,0
2110,Super,2017-01-25T18:51:49.000Z,0
2111,Guru g super looking,2017-01-25T18:51:45.000Z,0
2112,Superb Amazing trailer Guru ji,2017-01-25T18:51:46.000Z,0
2113,great,2017-01-25T18:51:44.000Z,0
2114,Ati sunder papa,2017-01-25T18:51:43.000Z,0
2115,awesome,2017-01-25T18:51:42.000Z,0
2116,Really Amazing BABA Ji,2017-01-25T18:51:36.000Z,0
2117,Wow!! amazing,2017-01-25T18:51:33.000Z,1
2118,"awesome Pita ji 
Feeling Excited",2017-01-25T18:51:29.000Z,0
2119,Awsome papa ji....great,2017-01-25T18:51:29.000Z,0
2120,Super ameging,2017-01-25T18:51:29.000Z,0
2121,Congratulations baba ji,2017-01-25T18:51:28.000Z,0
2122,osmmmm,2017-01-25T18:51:25.000Z,1
2123,Osom trailer,2017-01-25T18:51:24.000Z,0
2124,Superrrrrrrrrrrrrrrrrrrrrrrrrrrr Pita Ji,2017-01-25T18:51:24.000Z,0
2125,awso!,2017-01-25T18:51:23.000Z,0
2126,dhan dhan satguru tera hi aasra,2017-01-25T18:51:22.000Z,0
2127,ahhaaaaa... jabardastttt HKNKJ,2017-01-25T18:51:18.000Z,0
2128,loving u so much,2017-01-25T18:51:17.000Z,0
2129,wao ultimate trailer.,2017-01-25T18:51:17.000Z,0
2130,Jabardast,2017-01-25T18:51:16.000Z,0
2131,Endd latii gg,2017-01-25T18:51:16.000Z,0
2132,Wow Superb 👌👌👌👌👌,2017-01-25T18:51:14.000Z,0
2133,Ghainnnnnnnt pita g,2017-01-25T18:51:11.000Z,0
2134,Ultimateeeee Guru Jiiii,2017-01-25T18:51:09.000Z,0
2135,Awesome trailer pita G,2017-01-25T18:51:05.000Z,0
2136,"Flabbergasted Trailer,Dr MSG is back again with His next or upcoming movie, Hind Ka Napak Ko Jawab. The Movie is ready to hit the cinemas very Hard. Beware Enemies!! MSG IS BACK !!",2017-01-25T18:51:01.000Z,1
